1639730966,Crown of Midnight,{Sarah J. Maas},"An alternative cover edition for this ISBN can be found here.""A line that should never be crossed is about to be breached.It puts this entire castle in jeopardy—and the life of your friend.""From the throne of glass rules a king with a fist of iron and a soul as black as pitch. Assassin Celaena Sardothien won a brutal contest to become his Champion. Yet Celaena is far from loyal to the crown. She hides her secret vigilantly; she knows that the man she serves is bent on evil.Keeping up the deadly charade becomes increasingly difficult when Celaena realizes she is not the only one seeking justice. As she tries to untangle the mysteries buried deep within the glass castle, her closest relationships suffer. It seems no one is above questioning her allegiances—not the Crown Prince Dorian; not Chaol, the Captain of the Guard; not even her best friend, Nehemia, a foreign princess with a rebel heart.Then one terrible night, the secrets they have all been keeping lead to an unspeakable tragedy. As Celaena's world shatters, she will be forced to give up the very thing most precious to her and decide once and for all where her true loyalties lie... and whom she is ultimately willing to fight for.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1673566594i/76705490.jpg,"{High Fantasy,Romance,Fae,Audiobook,Fiction,Young Adult,Young Adult Fantasy,Fantasy,Romantasy,Magic}",2023-02-14,4.36
006284671X,Concrete Rose,{Angie Thomas},"International phenomenon Angie Thomas revisits Garden Heights seventeen years before the events of The Hate U Give in this searing and poignant exploration of Black boyhood and manhood.If there’s one thing seventeen-year-old Maverick Carter knows, it’s that a real man takes care of his family. As the son of a former gang legend, Mav does that the only way he knows how: dealing for the King Lords. With this money he can help his mom, who works two jobs while his dad’s in prison.Life’s not perfect, but with a fly girlfriend and a cousin who always has his back, Mav’s got everything under control.Until, that is, Maverick finds out he’s a father.Suddenly he has a baby, Seven, who depends on him for everything. But it’s not so easy to sling dope, finish school, and raise a child. So when he’s offered the chance to go straight, he takes it. In a world where he’s expected to amount to nothing, maybe Mav can prove he’s different.When King Lord blood runs through your veins, though, you can't just walk away. Loyalty, revenge, and responsibility threaten to tear Mav apart, especially after the brutal murder of a loved one. He’ll have to figure out for himself what it really means to be a man.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1585585629i/52822210.jpg,"{Race,Young Adult Contemporary,Contemporary,Realistic Fiction,Fiction,Young Adult,Coming Of Age,Social Justice,Audiobook,Historical Fiction}",2021-01-12,4.38
9781406321340,The Infernal Devices: Clockwork Princess,{Cassandra Clare},"The Infernal Clockwork Princess (Infernal Devices #3) [ The Infernal Clockwork Princess (Infernal Devices #3) by Clare, Cassandra ( Author ) Paperback Jul- 2014 ] Paperback Jul- 22- 2014",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1694990861i/147800042.jpg,"{Paranormal,Romance,Historical,Urban Fantasy,Young Adult,Fiction,Young Adult Fantasy,Fantasy,Historical Fiction,Steampunk}",2014-01-01,4.42
1451626371,Collateral,{Ellen Hopkins},"The gripping story of a woman torn between love for her boyfriend, a dedicated Marine deployed to Afghanistan, and the resentment she has for the war that is tearing their lives apart.Written in Hopkins's stunning poetic verse style, Collateral centers on Ashley, an MFA student at San Diego State University. She grew up reading books and never dreamed she would become a military wife. One night she meets a handsome soldier named Cole. He doesn't match the stereotype of the aggressive military man. He's passionate and romantic. He even writes poetry. Their relationship evolves into a sexually charged love affair that goes on for five years and survives four deployments. Cole wants Ashley to marry him, but when she meets another man, a professor with similar pursuits and values, she begins to see what life might be like outside the shadow of war.Collateral captures the hearts of the soldiers on the battlefield and the minds of the friends, family, and lovers they leave behind. Those who remain at home may be far away from the relentless, sand-choked skies of the Middle East and the crosshairs of a sniper rifle, but just the same, all of them will sacrifice a part of themselves for their country and all will eventually ask themselves if the collateral damage caused by war is worth the fight.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1338843649i/12651912.jpg,"{Romance,Adult,Contemporary,Poetry,Realistic Fiction,Fiction,Young Adult,War,Military Fiction,Adult Fiction}",2012-11-06,3.9
312360304,Chosen,"{P.C. Cast,Kristin Cast}","Dark forces are at work at the House of Night and Zoey Redbird’s adventures at the school take a mysterious turn. Her best friend, Stevie Rae, is undead and struggling to maintain a grip on her humanity. Zoey finds herself in the very unexpected and rare situation of having three boyfriends. Mix a little bloodlust into the equation and the situation has the potential to spell social disaster. Just when it seems things couldn’t get any tougher, vampyres start turning up dead. Really dead. It looks like the People of Faith are tired of living side-by-side with vampyres. But, as Zoey and her friends so often find out, how things appear rarely affects the truth…",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1393192825i/1326258.jpg,"{Paranormal,Paranormal Romance,Romance,Supernatural,Fiction,Young Adult,Urban Fantasy,Vampires,Fantasy,Magic}",2008-03-04,3.91
1250250463,Cemetery Boys,{Aiden Thomas},"Yadriel has summoned a ghost, and now he can’t get rid of him.When his traditional Latinx family has problems accepting his gender, Yadriel becomes determined to prove himself a real brujo. With the help of his cousin and best friend Maritza, he performs the ritual himself, and then sets out to find the ghost of his murdered cousin and set it free.However, the ghost he summons is actually Julian Diaz, the school’s resident bad boy, and Julian is not about to go quietly into death. He’s determined to find out what happened and tie up some loose ends before he leaves. Left with no choice, Yadriel agrees to help Julian, so that they can both get what they want. But the longer Yadriel spends with Julian, the less he wants to let him leave.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1594059624i/52339313.jpg,"{Paranormal,Romance,Contemporary,Audiobook,Fiction,Young Adult,Urban Fantasy,Queer,LGBT,Fantasy}",2020-09-01,4.25
385720920,Choke,{Chuck Palahniuk},"Victor Mancini, a medical-school dropout, is an antihero for our deranged times.Needing to pay elder care for his mother, Victor has devised an ingenious scam: he pretends to choke on pieces of food while dining in upscale restaurants. He then allows himself to be “saved” by fellow patrons who, feeling responsible for Victor’s life, go on to send checks to support him.When he’s not pulling this stunt, Victor cruises sexual addiction recovery workshops for action, visits his addled mom, and spends his days working at a colonial theme park.His creator, Chuck Palahniuk, renowned author of classics like Fight Club, is the visionary we need and the satirist we deserve.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1624579622i/29059.jpg,"{Literature,Novels,Contemporary,Adult,Fiction,Dark,Literary Fiction,American,Humor,Adult Fiction}",2002-06-01,3.71
1786495252,Call Me By Your Name,{André Aciman},"Call Me by Your Name is the story of a sudden and powerful romance that blossoms between an adolescent boy and a summer guest at his parents' cliff-side mansion on the Italian Riviera. Unprepared for the consequences of their attraction, at first each feigns indifference. But during the restless summer weeks that follow, unrelenting buried currents of obsession and fear, fascination and desire, intensify their passion as they test the charged ground between them. What grows from the depths of their spirits is a romance of scarcely six weeks' duration and an experience that marks them for a lifetime. For what the two discover on the Riviera and during a sultry evening in Rome is the one thing both already fear they may never truly find again: total intimacy. The psychological maneuvers that accompany attraction have seldom been more shrewdly captured than in André Aciman's frank, unsentimental, heartrending elegy to human passion. Call Me by Your Name is clear-eyed, bare-knuckled, and ultimately unforgettable.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1519203520i/36336078.jpg,"{Gay,Summer,Romance,Contemporary,Fiction,Young Adult,Queer,Coming Of Age,LGBT,Audiobook}",2017-09-21,4.1
62885502,Class Act,{Jerry Craft},"In this companion book to New Kid this time it’s Jordan’s friend Drew who takes center stage in a story about being one of the few kids of color in a prestigious private school.Eighth grader Drew Ellis is no stranger to the saying “You have to work twice as hard to be just as good.” His grandmother has reminded him his entire life. But what if he works ten times as hard and still isn’t afforded the same opportunities that his privileged classmates at the Riverdale Academy Day School take for granted?To make matters worse, Drew begins to feel as if his good friend Liam might be one of those privileged kids. He wants to pretend like everything is fine, but it's hard not to withdraw, and even their mutual friend Jordan doesn't know how to keep the group together.As the pressures mount, will Drew find a way to bridge the divide so he and his friends can truly accept each other? And most important, will he finally be able to accept himself?",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1581474964i/50358040.jpg,"{Contemporary,Realistic Fiction,Middle Grade,Fiction,Young Adult,Friendship,Graphic Novels,School,Childrens,Comics}",2020-10-06,4.27
62882767,Clap When You Land,{Elizabeth Acevedo},"In a novel-in-verse that brims with grief and love, National Book Award-winning and New York Times bestselling author Elizabeth Acevedo writes about the devastation of loss, the difficulty of forgiveness, and the bittersweet bonds that shape our lives.Camino Rios lives for the summers when her father visits her in the Dominican Republic. But this time, on the day when his plane is supposed to land, Camino arrives at the airport to see crowds of crying people…In New York City, Yahaira Rios is called to the principal’s office, where her mother is waiting to tell her that her father, her hero, has died in a plane crash.Separated by distance—and Papi’s secrets—the two girls are forced to face a new reality in which their father is dead and their lives are forever altered.And then, when it seems like they’ve lost everything of their father, they learn of each other.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1570558443l/52516332.jpg,"{Contemporary,Poetry,Realistic Fiction,Fiction,Young Adult,Lesbian,Queer,LGBT,Audiobook,Family}",2020-05-05,4.23
1481426303,City of Heavenly Fire,{Cassandra Clare},"In this dazzling and long-awaited conclusion to the acclaimed Mortal Instruments series, Clary and her friends fight the greatest evil they have ever faced: Clary's own brother.Sebastian Morgenstern is on the move, systematically turning Shadowhunter against Shadowhunter. Bearing the Infernal Cup, he transforms Shadowhunters into creatures out of nightmare, tearing apart families and lovers as the ranks of his Endarkened army swell.The embattled Shadowhunters withdraw to Idris - but not even the famed demon towers of Alicante can keep Sebastian at bay. And with the Nephilim trapped in Idris, who will guard the world against demons?When one of the greatest betrayals the Nephilim have ever known is revealed, Clary, Jace, Isabelle, Simon, and Alec must flee - even if their journey takes them deep into the demon realms, where no Shadowhunter has set foot before, and from which no human being has ever returned...Love will be sacrificed and lives lost in the terrible battle for the fate of the word in the thrilling final installment of the classic urban fantasy series The Mortal Instruments!",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1460477794i/8755785.jpg,"{Paranormal,Romance,Urban Fantasy,Young Adult,Fiction,Young Adult Fantasy,Vampires,Fantasy,Angels,Magic}",2014-05-27,4.38
802720870,Chain Reaction,{Simone Elkeles},"Luis Fuentes is a good boy who doesn't live with the angst that his big brothers, Alex and Carlos, have always lived with. Luis is smart, funny, and has big dreams of becoming an astronaut. But when he falls for the wrong girl, Luis enters a dark world he's never known, and just when he thinks he's got life all figured out, learns some disturbing news about his family that destroys his positive outlook on life. Will that Fuentes bad boy streak come out with a vengeance and lure Luis to live on the edge like his new girlfriend and his own father?Continuing all the steamy romance of the first two books, NY Times and USA Today bestselling author Simone Elkeles gives fans one more satisfying taste of the irresistible Fuentes boys.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1562571813i/8662836.jpg,"{High School,Romance,Contemporary,Realistic Fiction,Fiction,Young Adult,Contemporary Romance,New Adult,Young Adult Romance,Chick Lit}",2011-08-16,4.09
1250135028,Carry On,{Rainbow Rowell},"Simon Snow is the worst Chosen One who's ever been chosen.That's what his roommate, Baz, says. And Baz might be evil and a vampire and a complete git, but he's probably right.Half the time, Simon can't even make his wand work, and the other half, he starts something on fire. His mentor's avoiding him, his girlfriend broke up with him, and there's a magic-eating monster running around, wearing Simon's face. Baz would be having a field day with all this, if he were here — it's their last year at the Watford School of Magicks, and Simon's infuriating nemesis didn't even bother to show up. Carry On - The Rise and Fall of Simon Snow is a ghost story, a love story and a mystery. It has just as much kissing and talking as you'd expect from a Rainbow Rowell story - but far, far more monsters.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1481729252i/32768522.jpg,"{Gay,Paranormal,Contemporary,Young Adult,Queer,Young Adult Fantasy,Audiobook,M M Romance,Enemies To Lovers,Magic}",2017-05-09,4.16
1547603887,Cinderella Is Dead,{Kalynn  Bayron},"It's 200 years since Cinderella found her prince, but the fairytale is over.Sophia knows the story though, off by heart. Because every girl has to recite it daily, from when she's tiny until the night she's sent to the royal ball for choosing. And every girl knows that she has only one chance. For the lives of those not chosen by a man at the ball . are forfeit.But Sophia doesn't want to be chosen - she's in love with her best friend, Erin, and hates the idea of being traded like cattle. And when Sophia's night at the ball goes horribly wrong, she must run for her life. Alone and terrified, she finds herself hiding in Cinderella's tomb. And there she meets someone who will show her that she has the power to remake her world.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1574698353i/43900612.jpg,"{Romance,Retellings,Fiction,Young Adult,Lesbian,Queer,Fairy Tales,Young Adult Fantasy,LGBT,Fantasy}",2020-07-07,3.67
1416524304,Carrie,{Stephen King},"A modern classic, Carrie introduced a distinctive new voice in American fiction -- Stephen King. The story of misunderstood high school girl Carrie White, her extraordinary telekinetic powers, and her violent rampage of revenge, remains one of the most barrier-breaking and shocking novels of all time.Make a date with terror and live the nightmare that is...Carrie--back cover",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1166254258i/10592.jpg,"{Paranormal,Horror,Adult,Supernatural,Audiobook,Fiction,Thriller,Classics,Horror Thriller,Fantasy}",2005-01-01,3.99
439324599,Cut,{Patricia McCormick},"Callie cuts herself. Never too deep, never enough to die. But enough to feel the pain. Enough to feel the scream inside.Now she's at Sea Pines, a ""residential treatment facility"" filled with girls struggling with problems of their own. Callie doesn't want to have anything to do with them. She doesn't want to have anything to do with anyone. She won't even speak.But Callie can only stay silent for so long...",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348218940i/662597.jpg,"{Banned Books,Mental Illness,Contemporary,Psychology,Realistic Fiction,Fiction,Young Adult,Mental Health,Teen,Drama}",2002-02-01,3.76
62349902,Cut Both Ways,{Carrie Mesrobian},"Will Caynes never has been good with girls. At seventeen, he’s still waiting for his first kiss. He’s certainly not expecting it to happen in a drunken make-out session with his best friend, Angus. But it does and now Will’s conflicted—he knows he likes girls, but he didn’t exactly hate kissing a guy.Then Will meets Brandy, a cute and easy-to-talk-to sophomore. He’s totally into her too—which proves, for sure, that he’s not gay. So why does he keep hooking up with Angus on the sly?Will knows he can’t keep seeing both of them, but besides his new job in a diner, being with Brandy and Angus are the best parts of his whole messed-up life. His divorced parents just complicate everything. His father, after many half-baked business ventures and endless house renovations, has started drinking again. And his mom is no help—unless loading him up with a bunch of stuff he doesn’t need plus sticking him with his twin half-sisters counts as parenting. He’s been bouncing between both of them for years, and neither one feels like home.Deciding who to love, who to choose, where to live. Whichever way Will goes, someone will get hurt. Himself, probably the most.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1423242821i/23718736.jpg,"{Gay,Romance,Young Adult Contemporary,Contemporary,Realistic Fiction,Fiction,Young Adult,Queer,Teen,LGBT}",2015-09-01,2.93
1501176838,Confess,{Colleen Hoover},"Auburn Reed is determined to rebuild her shattered life and she has no room for mistakes. But when she walks into a Dallas art studio in search of a job, she doesn’t expect to become deeply attracted to the studio’s enigmatic artist, Owen Gentry.For once, Auburn takes a chance and puts her heart in control, only to discover that Owen is hiding a huge secret. The magnitude of his past threatens to destroy everything Auburn loves most, and the only way to get her life back on track is to cut Owen out of it—but can she do it?",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1488107498i/34324605.jpg,"{Romance,Contemporary,Adult,Fiction,Young Adult,Drama,Contemporary Romance,New Adult,Chick Lit,Audiobook}",2017-03-28,4.07
9780393085198,A Clockwork Orange,{Anthony Burgess},"This is the story of Alex and his teenage gang, -The Droogs-, their life of rape and murder, and -ultraviolence-, and the moral dilemma that arises when Alex is brainwashed into good citizenship.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1696999117i/129621528.jpg,"{Horror,Banned Books,Science Fiction,Literature,Novels,Crime,Fiction,Dystopia,Classics,Modern Classics}",,4.0
9780340680582,"Cold Mountain",{Charles Frazier},"Cold Mountain is a novel about a soldier’s perilous journey back to his beloved near the Civil War's end. At once a love story &amp; a harrowing account of one man’s long walk home, Cold Mountain introduces a new talent in American literature.Based on local history &amp; family stories passed down by Frazier’s great-great-grandfather, Cold Mountain is the tale of a wounded Confederate soldier, Inman, who walks away from the ravages of the war &amp; back home to his prewar sweetheart, Ada. His odyssey thru the devastated landscape of the soon-to-be-defeated South interweaves with Ada’s struggle to revive her father’s farm, with the help of an intrepid young drifter named Ruby. As their long-separated lives begin to converge at the close of the war, Inman &amp; Ada confront the vastly transformed world they’ve been delivered.Frazier reveals insight into human relations with the land &amp; the dangers of solitude. He also shares with the great 19th century novelists a keen observation of a society undergoing change. Cold Mountain recreates a world gone by that speaks to our time.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1694955223i/130596639.jpg,"{Historical,Romance,Novels,War,Fiction,Classics,Book Club,Literary Fiction,Historical Fiction,Civil War}",,3.89
60914947,"Collected Poems, 1947-1980",{Allen Ginsberg},"""Ginsberg is both tragic and dynamic, a lyrical genius, con-man extraordinaire and probably the single greatest influence on American poetical voice since Walt Whitman.""--Bob Dylan",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1387666934i/563782.jpg,"{Literature,Poetry,Fiction,Queer,Classics,American,Queer Lit,LGBT,Anthologies,20th Century}",1988-06-07,4.18
143198688,Chicken Girl,{Heather Smith},"Poppy used to be an optimist. But after a photo of her dressed as Rosie the Riveter is mocked online, she's having trouble seeing the good in the world. As a result, Poppy trades her beloved vintage clothes for a feathered chicken costume and accepts a job as an anonymous sign waver outside a restaurant. There, Poppy meets six-year-old girl Miracle, who helps Poppy see beyond her own pain, opening her eyes to the people around her: Cam, her twin brother, who is adjusting to life as an openly gay teen; Buck, a charming photographer with a cute British accent and a not-so-cute mean-streak; and Lewis a teen caring for an ailing parent, while struggling to reach the final stages of his gender transition. As the summer unfolds, Poppy stops glorifying the past and starts focusing on the present. But just as she comes to terms with the fact that there is good and bad in everyone, she is tested by a deep betrayal.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1538426759i/40228587.jpg,"{Romance,Young Adult Contemporary,Contemporary,Realistic Fiction,Canada,Young Adult,Fiction,Teen,LGBT,Family}",2019-03-05,3.58
1416524517,Cell,{Stephen King},"Where were you on October 1st at 3:03 pm?Graphic artist Clay Riddell was in the heart of Boston on that brilliant autumn afternoon when hell was unleashed before his eyes. Without warning, carnage and chaos reigned. Ordinary people fell victim to the basest, most animalistic destruction.And the apocalypse began with the ring of a cell phone...",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1432828013i/10567.jpg,"{Apocalyptic,Horror,Science Fiction,Audiobook,Fiction,Thriller,Post Apocalyptic,Dystopia,Fantasy,Zombies}",2006-11-21,3.66
689821816,Copper Sun,{Sharon M. Draper},"Stolen from her village, sold to the highest bidder, fifteen-year-old Amari has only one thing left of her own: hope.  Amari's life was once perfect. Engaged to the handsomest man in her tribe, adored by her family, and living in a beautiful village, she could not have imagined everything could be taken away from her in an instant. But when slave traders invade her village and brutally murder her entire family, Amari finds herself dragged away to a slave ship headed to the Carolinas, where she is bought by a plantation owner and given to his son as a birthday present.  Survival seems all that Amari can hope for. But then an act of unimaginable cruelty provides her with an opportunity to escape, and with an indentured servant named Polly she flees to Fort Mose, Florida, in search of sanctuary at the Spanish colony. Can the elusive dream of freedom sustain Amari and Polly on their arduous journey, fraught with hardship and danger?",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347621809i/90420.jpg,"{Historical,Survival,Young Adult Historical Fiction,Fiction,Young Adult,Africa,School,Teen,African American,Historical Fiction}",2006-09-20,4.35
1626722730,Cold,{Mariko Tamaki},"A boy, a murder, a girl, a secret. A YA novel about a shocking crime, told by a boy who died—and a girl who wants to know why.Who was Todd Mayer, and why don't any of his fellow students at Albright Academy seem to know, or want to say, anything about him?Todd Mayer is dead. Now a ghost, hovering over his body, recently discovered in a snow covered park, naked and frozen. As detectives investigate Todd's homicide, talking to the very people linked to the events leading to his death, Todd replays the choice that led him to his end.Georgia didn't know Todd. But ever since she heard about his death, she can’t stop thinking about him. Maybe because they’re both outcasts at their school, or because they’re both queer. Maybe because the story of Todd people keep telling feels like a lot of fake stories Georgia has heard people tell. Plus Georgia has a feeling she’s seen Todd somewhere before, somewhere he wasn’t supposed to be.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1639233179i/56978106.jpg,"{Paranormal,Mystery Thriller,Contemporary,Fiction,Young Adult,Thriller,Queer,Mystery,LGBT,Audiobook}",2022-02-08,3.45
316213101,The Coldest Girl in Coldtown,{Holly Black},"Tana lives in a world where walled cities called Coldtowns exist. In them, quarantined monsters and humans mingle in a decadently bloody mix of predator and prey. The only problem is, once you pass through Coldtown's gates, you can never leave.One morning, after a perfectly ordinary party, Tana wakes up surrounded by corpses. The only other survivors of this massacre are her exasperatingly endearing ex-boyfriend, infected and on the edge, and a mysterious boy burdened with a terrible secret. Shaken and determined, Tana enters a race against the clock to save the three of them the only way she knows how: by going straight to the wicked, opulent heart of Coldtown itself.The Coldest Girl in Coldtown is a wholly original story of rage and revenge, of guilt and horror, and of love and loathing from bestselling and acclaimed author Holly Black.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1367312471i/12813630.jpg,"{Paranormal,Horror,Romance,Audiobook,Supernatural,Urban Fantasy,Young Adult,Fiction,Vampires,Fantasy}",2013-09-03,3.84
125076582X,Cool for the Summer,{Dahlia Adler},"Lara's had eyes for exactly one person throughout her three years of high school: Chase Harding. He's tall, strong, sweet, a football star, and frankly, stupid hot. Oh, and he's talking to her now. On purpose and everything. Maybe...flirting, even? No, wait, he's definitely flirting, which is pretty much the sum of everything Lara's wanted out of life.Except she’s haunted by a memory. A memory of a confusing, romantic, strangely perfect summer spent with a girl named Jasmine. A memory that becomes a confusing, disorienting present when Jasmine herself walks through the front doors of the school to see Lara and Chase chatting it up in front of the lockers.Lara has everything she ever wanted: a tight-knit group of friends, a job that borders on cool, and Chase, the boy of her literal dreams. But if she's finally got the guy, why can't she stop thinking about the girl?Cool for the Summer is a story of self-discovery and new love. It’s about the things we want and the things we need. And it’s about the people who will let us be who we are.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1600876925i/50748473.jpg,"{Summer,Romance,Young Adult Contemporary,Contemporary,Fiction,Young Adult,Queer,LGBT,Lesbian,Audiobook}",2021-05-11,3.76
670018708,City of Thieves,{David Benioff},"During the Nazis’ brutal siege of Leningrad, Lev Beniov is arrested for looting and thrown into the same cell as a handsome deserter named Kolya. Instead of being executed, Lev and Kolya are given a shot at saving their own lives by complying with an outrageous directive: secure a dozen eggs for a powerful Soviet colonel to use in his daughter’s wedding cake. In a city cut off from all supplies and suffering unbelievable deprivation, Lev and Kolya embark on a hunt through the dire lawlessness of Leningrad and behind enemy lines to find the impossible.By turns insightful and funny, thrilling and terrifying, City of Thieves is a gripping, cinematic World War II adventure and an intimate coming-of-age story with an utterly contemporary feel for how boys become men.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1392015757i/1971304.jpg,"{World War II,Historical,War,Adult,Fiction,Book Club,Russia,Adventure,Audiobook,Historical Fiction}",2008-05-15,4.3
9780606237802,Catch-22,{Joseph Heller},"The novel is set during World War II, from 1942 to 1944. It mainly follows the life of Captain John Yossarian, a U.S. Army Air Forces B-25 bombardier. Most of the events in the book occur while the fictional 256th Squadron is based on the island of Pianosa, in the Mediterranean Sea, west of Italy. The novel looks into the experiences of Yossarian and the other airmen in the camp, who attempt to maintain their sanity while fulfilling their service requirements so that they may return home.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1698007437i/147719920.jpg,"{Historical,Literature,War,Novels,Unfinished,Fiction,Classics,Book Club,Humor,Historical Fiction}",,3.99
60598395,Chinese Handcuffs,{Chris Crutcher},"Dillon is living with the painful memories of his brother's suicide -- and the role he played in it. To keep his mind and body occupied, he trains intensely for the Ironman Triathalon. But outside of practice, his life seems to be falling apart. Then Dillon finds a confidante in Jennifer, a star high school basketball player who's hiding her own set of destructive secrets. Together they must find the courage to confront their demons -- before its too late. This ALA Best Book for Young Adults is now available with a stunning new look. Two star athletes find the courage to confront painful memories in this gritty, realistic tale of friendship and healing.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388547045i/275840.jpg,"{Banned Books,Contemporary,Realistic Fiction,Fiction,Young Adult,Friendship,School,Coming Of Age,Teen,Sports}",2004-10-05,3.96
9781741757613,Change of Heart: A Novel,{Jodi Picoult},"The acclaimed #1 New York Times bestselling author presents a spellbinding tale of a mother's tragic loss and one man's last chance at gaining salvation.Can we save ourselves, or do we rely on others to do it? Is what we believe always the truth?One moment June Nealon was happily looking forward to years full of laughter and adventure with her family, and the next, she was staring into a future that was as empty as her heart. Now her life is a waiting game. Waiting for time to heal her wounds, waiting for justice. In short, waiting for a miracle to happen.For Shay Bourne, life holds no more surprises. The world has given him nothing, and he has nothing to offer the world. In a heartbeat, though, something happens that changes everything for him. Now, he has one last chance for salvation, and it lies with June's eleven-year-old daughter, Claire. But between Shay and Claire stretches an ocean of bitter regrets, past crimes, and the rage of a mother who has lost her child.Would you give up your vengeance against someone you hate if it meant saving someone you love? Would you want your dreams to come true if it meant granting your enemy's dying wish?Once again, Jodi Picoult mesmerizes and enthralls readers with this story of redemption, justice, and love.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1680718652i/125304650.jpg,"{Contemporary,Adult,Audiobook,Realistic Fiction,Fiction,Religion,Book Club,Chick Lit,Adult Fiction,Drama}",2008-12-02,3.94
399549692,Catwoman: Soulstealer,{Sarah J. Maas},"When the Bat's away, the Cat will play. It's time to see how many lives this cat really has. . . .Two years after escaping Gotham City's slums, Selina Kyle returns as the mysterious and wealthy Holly Vanderhees. She quickly discovers that with Batman off on a vital mission, Batwing is left to hold back the tide of notorious criminals. Gotham City is ripe for the taking.Meanwhile, Luke Fox wants to prove he has what it takes to help people in his role as Batwing. He targets a new thief on the prowl who seems cleverer than most. She has teamed up with Poison Ivy and Harley Quinn, and together they are wreaking havoc. This Catwoman may be Batwing's undoing.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1511802940i/29749098.jpg,"{Romance,Science Fiction,Retellings,Superheroes,Fiction,Young Adult,New Adult,Young Adult Fantasy,Audiobook,Fantasy}",2018-08-07,4.06
593108671,Calvin,"{Kayla Harren,J.R. Ford,Vanessa Ford}","In this joyful and impactful picture book, a transgender boy prepares for the first day of school and introduces himself to his family and friends for the first time. Calvin has always been a boy, even if the world sees him as a girl. He knows who he is in his heart and in his mind but he hasn't yet told his family. Finally, he can wait no longer: I'm not a girl, he tells his family. I'm a boy—a boy in my heart and in my brain. Quick to support him, his loving family takes Calvin shopping for the swim trunks he's always wanted and back-to-school clothes and a new haircut that helps him look and feel like the boy he's always known himself to be. As the first day of school approaches, he's nervous and the what-ifs gather up inside him. But as his friends and teachers rally around him and he tells them his name, all his what-ifs begin to melt away. Inspired by the authors' own transgender child and accompanied by warm and triumphant illustrations, this authentic and personal text promotes kindness and empathy, offering a poignant and inclusive back-to-school message: all should feel safe, respected, and welcomed.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1619420296i/57282212.jpg,"{Gender,Fiction,Queer,School,Picture Books,Transgender,African American,LGBT,Childrens,Family}",2021-11-09,4.5
